# AlifeAmbience file audit - every file checked with ffprobe (rate/channels/duration) + ffmpeg astats (peak dB)
# run start: 2026-08-06 05:40:23
checked_at	set	taken	path	rate	channels	dur_s	peak_dB	verdict
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/17.ogg	44100	2	10.178662	-11.419502	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/19.ogg	44100	2	6.077324	-25.608029	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/18.ogg	44100	2	8.124649	-26.458940	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/20.ogg	44100	2	5.090658	-23.681899	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/21.ogg	44100	2	6.976122	-22.653458	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/23.ogg	44100	2	2.543492	-21.118400	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/22.ogg	44100	2	3.113447	-22.153299	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/24.ogg	44100	2	1.058617	-17.401701	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/25.ogg	44100	2	1.058617	-18.845478	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/26.ogg	44100	2	2.488277	-19.560868	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/27.ogg	44100	2	2.750000	-25.387237	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/3.ogg	44100	2	2.268005	-20.488834	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/4.ogg	44100	2	1.936871	-26.042628	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/5.ogg	44100	2	5.657483	-28.956794	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/28.ogg	44100	2	24.395215	-15.637913	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/6.ogg	44100	2	2.796281	-15.616660	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/29.ogg	44100	2	24.395193	-19.500291	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/30.ogg	44100	2	24.395215	-16.596418	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/7.ogg	44100	2	25.740317	-19.574009	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/9.ogg	44100	2	3.853333	-29.341743	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/1.ogg	44100	2	2.171678	-20.449603	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/2.ogg	44100	2	1.935601	-35.477531	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/3.ogg	44100	2	1.654807	-25.666048	OK
05:40:56	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/8.ogg	44100	2	20.756757	-19.715750	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/10.ogg	44100	2	3.749320	-29.042250	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/4.ogg	44100	2	1.959637	-22.837373	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/5.ogg	44100	2	2.743673	-26.459686	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/6.ogg	44100	2	3.749320	-26.636067	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/1.ogg	44100	2	2.323469	-25.312257	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/7.ogg	44100	2	3.749320	-26.357258	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/8.ogg	44100	2	3.825488	-26.475039	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/10.ogg	44100	2	1.671995	-22.173984	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/11.ogg	44100	2	1.874127	-27.374473	OK
05:40:57	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_debris/9.ogg	44100	2	3.782177	-23.251035	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/12.ogg	44100	2	3.951995	-23.045319	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/13.ogg	44100	2	3.872698	-22.835406	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/15.ogg	44100	2	3.000000	-25.790757	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/14.ogg	44100	2	6.025578	-26.768286	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/19.ogg	44100	2	2.480000	-29.004872	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/16.ogg	44100	2	11.040000	-27.702188	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/17.ogg	44100	2	11.040000	-29.988534	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/18.ogg	44100	2	11.040000	-15.991329	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/2.ogg	44100	2	0.806032	-21.080213	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/21.ogg	44100	2	1.087619	-25.621779	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/22.ogg	44100	2	3.067846	-27.623287	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/20.ogg	44100	2	7.730658	-25.465450	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/23.ogg	44100	2	1.087642	-24.452678	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/24.ogg	44100	2	4.681723	-22.485178	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/26.ogg	44100	2	1.632222	-29.727224	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/25.ogg	44100	2	4.646372	-25.960051	OK
05:40:58	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/27.ogg	44100	2	1.078435	-34.764365	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/28.ogg	44100	2	0.728685	-33.102543	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/29.ogg	44100	2	1.836281	-33.238413	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/3.ogg	44100	2	0.806032	-20.543027	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/4.ogg	44100	2	0.806032	-22.864002	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/5.ogg	44100	2	0.806032	-22.808854	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/31.ogg	44100	2	4.168776	-28.846689	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/6.ogg	44100	2	2.658685	-31.521460	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/30.ogg	44100	2	14.460317	-18.845284	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/7.ogg	44100	2	3.214966	-18.211042	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/9.ogg	44100	2	3.598413	-24.168662	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_drones/8.ogg	44100	2	3.214966	-16.178684	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/11.ogg	44100	2	1.087642	-24.452678	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/1.ogg	44100	2	9.959592	-27.730387	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/10.ogg	44100	2	3.214966	-17.789824	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/15.ogg	44100	2	1.874104	-30.371463	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/12.ogg	44100	2	16.895170	-22.419638	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/14.ogg	44100	2	4.180635	-31.139197	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/16.ogg	44100	2	1.874082	-29.679128	OK
05:40:59	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/13.ogg	44100	2	19.203197	-22.364224	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/17.ogg	44100	2	3.948957	-21.475566	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/18.ogg	44100	1	4.176689	-20.882797	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/19.ogg	44100	2	11.660839	-18.624130	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/22.ogg	44100	2	1.703991	-29.688892	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/23.ogg	44100	2	1.754649	-31.791498	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/20.ogg	44100	2	10.558866	-18.552970	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/21.ogg	44100	2	10.060272	-19.228816	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/2.ogg	44100	2	13.208866	-22.456778	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/24.ogg	44100	2	4.898662	-20.027268	OK
05:41:00	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/25.ogg	44100	2	3.951995	-19.954936	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/26.ogg	44100	2	4.462313	-19.591928	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/27.ogg	44100	2	2.176009	-26.899388	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/29.ogg	44100	2	1.526213	-27.747557	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/28.ogg	44100	2	4.915102	-31.044694	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/30.ogg	44100	2	1.526213	-27.812673	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/3.ogg	44100	2	5.944308	-22.729625	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/33.ogg	44100	2	3.713673	-28.945400	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/31.ogg	44100	2	14.461361	-25.421196	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/32.ogg	44100	2	15.000000	-22.405749	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/35.ogg	44100	2	2.085306	-31.561285	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/34.ogg	44100	2	5.506508	-23.943839	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/36.ogg	44100	2	10.020839	-24.699841	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/37.ogg	44100	2	12.818458	-30.485228	OK
05:41:01	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/38.ogg	44100	2	12.409002	-30.975608	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/4.ogg	44100	2	1.320000	-18.633111	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/39.ogg	44100	2	9.908163	-30.644393	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/40.ogg	44100	2	6.413469	-35.081829	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/42.ogg	44100	2	3.865374	-34.162664	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/41.ogg	44100	2	5.259615	-34.789596	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/43.ogg	44100	2	6.023991	-29.483973	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/44.ogg	44100	2	5.474671	-23.202913	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/45.ogg	44100	2	3.872698	-19.915827	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/46.ogg	44100	2	5.474671	-26.945597	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/47.ogg	44100	2	0.806032	-22.808854	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/5.ogg	44100	2	1.320000	-18.059938	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/49.ogg	44100	2	3.011429	-24.881280	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/48.ogg	44100	2	5.407052	-23.915824	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/50.ogg	44100	2	3.240227	-23.559462	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/51.ogg	44100	2	3.713673	-27.917923	OK
05:41:02	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/52.ogg	44100	2	2.501066	-29.497999	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/53.ogg	44100	2	1.355079	-23.683139	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/54.ogg	44100	2	12.036032	-32.084815	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/55.ogg	44100	2	5.333333	-36.409291	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/58.ogg	44100	2	0.806032	-20.543027	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/56.ogg	44100	2	5.333333	-35.283937	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/59.ogg	44100	2	1.722676	-16.348419	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/57.ogg	44100	2	6.496395	-29.229029	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/6.ogg	44100	2	7.080249	-24.940905	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/60.ogg	44100	2	9.108186	-28.765414	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/61.ogg	44100	2	1.087619	-26.264811	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/62.ogg	44100	2	1.087619	-24.908446	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/63.ogg	44100	2	1.087642	-26.188605	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/7.ogg	44100	2	3.067846	-30.381692	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/8.ogg	44100	2	2.786168	-20.832406	OK
05:41:03	DEPLOYED	YES	gamedata/sounds/zs/aa_urban_spoops_night/9.ogg	44100	2	3.214966	-29.770684	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/1.ogg	44100	2	11.114036	-38.400857	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/10.ogg	44100	2	24.080499	-31.178541	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/2.ogg	44100	2	19.016667	-32.682369	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/5.ogg	44100	2	20.757211	-28.330363	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/3.ogg	44100	2	24.080499	-33.179531	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/4.ogg	44100	2	24.080499	-31.640321	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/6.ogg	44100	2	24.080454	-31.319285	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/7.ogg	44100	2	24.080499	-31.929736	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/8.ogg	44100	2	24.080499	-32.037787	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/1.ogg	44100	2	20.757211	-28.330363	OK
05:41:04	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep/9.ogg	44100	2	24.080499	-32.649412	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/3.ogg	44100	2	24.080499	-31.640321	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/2.ogg	44100	2	24.080454	-31.319285	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/4.ogg	44100	2	24.080499	-31.929736	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/5.ogg	44100	2	24.080499	-32.037787	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/6.ogg	44100	2	24.080499	-32.649412	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_alt/7.ogg	44100	2	24.080499	-31.178541	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/1.ogg	44100	2	11.114036	-38.400857	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/12.ogg	44100	2	11.441882	-35.752488	OK
05:41:05	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/10.ogg	44100	2	24.080499	-31.178541	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/11.ogg	44100	2	13.485057	-30.479209	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/13.ogg	44100	2	15.936848	-29.157151	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/15.ogg	44100	2	13.485079	-27.859312	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/14.ogg	44100	2	14.710952	-32.871757	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/16.ogg	44100	2	21.249206	-30.667536	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/2.ogg	44100	2	19.016667	-32.682369	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/5.ogg	44100	2	20.757211	-28.330363	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/3.ogg	44100	2	24.080499	-33.179531	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/4.ogg	44100	2	24.080499	-31.640321	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/6.ogg	44100	2	24.080454	-31.319285	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/7.ogg	44100	2	24.080499	-31.929736	OK
05:41:06	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/8.ogg	44100	2	24.080499	-32.037787	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_strong/1.ogg	44100	2	11.416009	-16.567372	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/aa_wind_creep_urban/9.ogg	44100	2	24.080499	-32.649412	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/10.ogg	44100	2	15.230454	-27.935050	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/11.ogg	44100	2	15.192109	-27.802246	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/12.ogg	44100	2	15.192109	-28.068989	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/13.ogg	44100	2	14.461361	-27.319014	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/14.ogg	44100	2	13.208866	-19.561305	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/15.ogg	44100	2	13.102880	-25.112948	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/16.ogg	44100	2	12.587846	-17.343166	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/17.ogg	44100	2	12.409002	-30.975608	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/18.ogg	44100	2	12.094649	-11.258110	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/19.ogg	44100	2	11.996281	-14.578859	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/20.ogg	44100	2	12.036032	-29.978958	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/21.ogg	44100	2	11.660839	-17.549481	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/22.ogg	44100	2	11.651678	-26.598259	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/23.ogg	44100	2	11.000000	-14.502760	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/25.ogg	44100	2	10.440952	-27.880506	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/24.ogg	44100	2	10.558866	-17.483698	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/26.ogg	44100	2	10.440952	-26.754834	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/27.ogg	44100	2	10.440952	-30.883629	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/28.ogg	44100	2	10.188050	-19.266586	OK
05:41:07	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/1.ogg	44100	2	138.000000	-45.162985	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/29.ogg	44100	2	10.060272	-17.074565	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/30.ogg	44100	1	10.029592	-24.872528	OK
05:41:08	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/2.ogg	44100	2	88.946939	-25.219821	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/31.ogg	44100	2	9.959592	-24.854485	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/32.ogg	44100	2	10.013900	-18.678600	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/33.ogg	44100	2	9.959592	-23.771588	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/34.ogg	44100	2	9.908163	-30.644393	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/35.ogg	44100	2	9.178390	-22.027432	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/37.ogg	44100	1	8.913878	-24.063799	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/36.ogg	44100	2	8.905510	-29.467484	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/38.ogg	44100	2	8.291406	-22.807626	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/39.ogg	44100	2	8.195828	-20.719326	OK
05:41:09	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/3.ogg	44100	2	68.577415	-27.459128	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/40.ogg	44100	2	8.068503	-27.730065	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/7.ogg	44100	2	17.811043	-30.164513	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/6.ogg	44100	2	19.203197	-21.301098	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/8.ogg	44100	2	16.000000	-17.679632	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/5.ogg	44100	2	34.994444	-26.426307	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/9.ogg	44100	2	16.000000	-13.903562	OK
05:41:10	DEPLOYED	YES	gamedata/sounds/zs/loop/dread/4.ogg	44100	2	56.355692	-25.800724	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/11.ogg	44100	2	7.168027	-36.412339	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/10.ogg	44100	2	118.344308	-32.493228	OK
05:41:12	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/7.ogg	44100	2	138.000000	-45.162985	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/5.ogg	44100	2	164.218367	-32.942215	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/6.ogg	44100	2	163.875193	-32.507084	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/3.ogg	44100	2	206.570136	-34.162007	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/4.ogg	44100	2	200.105261	-30.136272	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/2.ogg	44100	2	260.894444	-24.958851	OK
05:41:11	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/1.ogg	44100	2	284.780249	-23.095202	OK
05:41:13	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/8.ogg	44100	2	135.038118	-29.151514	OK
05:41:14	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/10.ogg	44100	2	59.770726	-15.729918	OK
05:41:15	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/12.ogg	44100	2	59.613107	-7.991356	OK
05:41:15	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/13.ogg	44100	1	51.500272	-70.766807	OK
05:41:14	DEPLOYED	YES	gamedata/sounds/zs/loop/fog/9.ogg	44100	2	135.038118	-28.286985	OK
05:41:15	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/14.ogg	44100	1	51.500272	-70.896957	OK
05:41:14	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/1.ogg	44100	2	109.105442	-14.447206	OK
05:41:16	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/19.ogg	44100	1	41.313719	-71.428997	OK
05:41:16	DEPLOYED	YES	gamedata/sounds/zs/loop/stormrain/18.ogg	44100	1	42.996984	-70.454304	OK
