pack	file	status
RETUNE	ambient/trx/nature/birds/sound_23.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/birds/sound_24.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/birds/sound_25.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/birds/sound_26.ogg	USED-shipped
RETUNE	ambient/trx/nature/birds/sound_27.ogg	USED-shipped
RETUNE	ambient/trx/nature/birds/sound_28.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/birds/sound_29.ogg	USED-shipped
RETUNE	ambient/trx/nature/birds/sound_30.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/cricket/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/cricket/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/crow/sound_01.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_02.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_03.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_04.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_05.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_06.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_07.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_08.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_09.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_10.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_11.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_12.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_13.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_14.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_15.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/crow/sound_16.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_17.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_18.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_19.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_20.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/crow/sound_21.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_22.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_23.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/crow/sound_24.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/crow/sound_25.ogg	USED-shipped
RETUNE	ambient/trx/nature/crow/sound_26.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_01.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_02.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_03.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_04.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_05.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_06.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_07.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_08.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_09.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_10.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_11.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_12.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_13.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_14.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_15.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_16.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_17.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/dog/sound_18.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_19.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_20.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_21.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_22.ogg	USED-shipped
RETUNE	ambient/trx/nature/dog/sound_23.ogg	USED-shipped
RETUNE	ambient/trx/nature/flie/sound_01.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_02.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_03.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_04.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_05.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_06.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_07.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_08.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_09.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_10.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_11.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_12.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_13.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_14.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_15.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_16.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_17.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_18.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_19.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_20.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_21.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_22.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_23.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/flie/sound_24.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_01.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_02.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_03.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_04.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_05.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_06.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_07.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_08.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_09.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_10.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_11.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_12.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_13.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/gull/sound_14.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_01.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_02.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_03.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_04.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_05.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_06.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_07.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_08.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_09.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_10.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_11.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/insect/sound_12.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/owl/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/owl/sound_09.ogg	USED-shipped
RETUNE	ambient/trx/nature/owl/sound_10.ogg	SILENCE-excluded
RETUNE	ambient/trx/nature/owl/sound_11.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/owl/sound_12.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/owl/sound_13.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/owl/sound_14.ogg	USED-shipped
RETUNE	ambient/trx/nature/owl/sound_15.ogg	USED-shipped
RETUNE	ambient/trx/nature/owl/sound_16.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/owl/sound_17.ogg	USED-shipped
RETUNE	ambient/trx/nature/owl/sound_18.ogg	USED-shipped
RETUNE	ambient/trx/nature/owl/sound_19.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/storm/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_11.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_12.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_13.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_14.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_15.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/storm/sound_16.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_dark/sound_01.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_dark/sound_02.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_dark/sound_03.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_dark/sound_04.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_dark/sound_05.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_dark/sound_06.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_forest/sound_01.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_forest/sound_02.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_forest/sound_03.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_forest/sound_04.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_forest/sound_05.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_forest/sound_06.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_01.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_02.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_03.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_04.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_05.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_06.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_07.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_08.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_09.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_10.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_11.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_12.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_13.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_14.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_15.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_16.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_17.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_18.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_19.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_20.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_21.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_22.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_23.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_gust/sound_24.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_heavy/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_heavy/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_heavy/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_heavy/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_heavy/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_heavy/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_11.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_12.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_13.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_14.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_15.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_16.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_17.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_18.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_19.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_normal/sound_20.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_21.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_22.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_23.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_24.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_25.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_26.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_27.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_28.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_normal/sound_29.ogg	off-scope-or-dup
RETUNE	ambient/trx/nature/wind_tuman/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_06.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_07.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_08.ogg	HELD-loop-surplus
RETUNE	ambient/trx/nature/wind_tuman/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_11.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_12.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_13.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/nature/wind_tuman/sound_14.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_11.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_12.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_13.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_14.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_15.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_dark/sound_16.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_01.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/amb_night/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_05.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/amb_night/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_08.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/amb_night/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/amb_night/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_02.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_07.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/drone/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/drone/sound_11.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/mutants/sound_01.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_02.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_03.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_04.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_05.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_06.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_07.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_08.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_09.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_10.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_11.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_12.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/mutants/sound_13.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/screams/sound_01.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_02.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/screams/sound_03.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_04.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_05.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_06.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_07.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_08.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_09.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_10.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_11.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_12.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_13.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_14.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_15.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_16.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_17.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_18.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_19.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_20.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_21.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_22.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_23.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_24.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/screams/sound_25.ogg	BASE-DUP-excluded
RETUNE	ambient/trx/spooks_above/shooting/sound_01.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_02.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_03.ogg	HELD-loop-surplus
RETUNE	ambient/trx/spooks_above/shooting/sound_04.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_05.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_06.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_07.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_08.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_09.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_10.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_11.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_12.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_13.ogg	HELD-loop-surplus
RETUNE	ambient/trx/spooks_above/shooting/sound_14.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_15.ogg	HELD-loop-surplus
RETUNE	ambient/trx/spooks_above/shooting/sound_16.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_17.ogg	HELD-loop-surplus
RETUNE	ambient/trx/spooks_above/shooting/sound_18.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_19.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/spooks_above/shooting/sound_20.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_21.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_22.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_23.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_24.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_25.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_26.ogg	INTRA-DUP-excluded
RETUNE	ambient/trx/spooks_above/shooting/sound_27.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_28.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_29.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_30.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_31.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_32.ogg	HELD-loop-surplus
RETUNE	ambient/trx/spooks_above/shooting/sound_33.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_34.ogg	USED-shipped
RETUNE	ambient/trx/spooks_above/shooting/sound_35.ogg	INTRA-DUP-excluded
